매물명,성별전용,면적(㎡), 보증금(원) , 월세(원) ,인실(명),만실,건물형태,방(개),화장실(개),층,총층,전체면적(㎡),전체평수,난방방식,승강기,주차,반려동물,흡연,조리도구,식기류,전자레인지,전기포트,에어컨,정수기,세탁기,식탁,청소기,신발장,냉장고,와이파이,커피포트,수납함,청소서비스,의자,분리수거함,가스레인지,토스터,TV,소파,다리미,커튼,소독,전신거울,빨래건조대,옷장,테라스,밥솥,스탠드,건조기,도로명주소
세이프헤븐 DMC점,여,,"1,000,000","450,000",1,X,빌라,4,1,,,82.64,25,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,O,O,X,X,O,X,X,서울특별시 서대문구 수색로8나길 9
세이프헤븐 DMC점,여,,"1,000,000","450,000",1,X,빌라,4,1,,,82.64,25,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,O,O,X,X,O,X,X,서울특별시 서대문구 수색로8나길 9
세이프헤븐 DMC점,여,,"1,000,000","320,000",1,X,빌라,4,1,,,82.64,25,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,O,O,X,X,O,X,X,서울특별시 서대문구 수색로8나길 9
동거동락 14호 동국대점,여,15.2,"940,000","435,000",2,O,빌라,4,2,,,,,알수없음,없음,불가능,불가능,불가능,O,O,X,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 중구 동호로25가길 34
동거동락 14호 동국대점,여,7.2,"1,130,000","530,000",1,O,빌라,4,2,,,,,알수없음,없음,불가능,불가능,불가능,O,O,X,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 중구 동호로25가길 34
동거동락 14호 동국대점,여,7.2,"1,100,000","515,000",1,O,빌라,4,2,,,,,알수없음,없음,불가능,불가능,불가능,O,O,X,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 중구 동호로25가길 34
동거동락 14호 동국대점,여,10.5,"1,170,000","550,000",1,O,빌라,4,2,,,,,알수없음,없음,불가능,불가능,불가능,O,O,X,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 중구 동호로25가길 34
꼬므 대림역 : 1호점,여,6.6,"1,100,000","500,000",1,X,아파트,3,1,11,2,84.12,25,개별난방,있음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,O,X,X,O,X,O,X,X,X,O,X,X,X,O,X,X,O,X,X,서울특별시 구로구 구로중앙로18길 68
꼬므 대림역 : 1호점,여,16.5,"900,000","430,000",2,X,아파트,3,1,11,2,84.12,25,개별난방,있음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,O,X,X,O,X,O,X,X,X,O,X,X,X,O,X,X,O,X,X,서울특별시 구로구 구로중앙로18길 68
꼬므 대림역 : 1호점,여,9.9,"800,000","350,000",1,X,아파트,3,1,11,2,84.12,25,개별난방,있음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,O,X,X,O,X,O,X,X,X,O,X,X,X,O,X,X,O,X,X,서울특별시 구로구 구로중앙로18길 68
자다 한성대_성대점,여,21.8,"580,000","290,000",3,X,빌라,4,2,1,4,122,37,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,X,O,O,O,O,X,X,X,X,X,X,O,X,O,서울특별시 성북구 동소문로10길 2606
자다 한성대_성대점,여,13.2,"640,000","320,000",2,O,빌라,4,2,1,4,122,37,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,X,O,O,O,O,X,X,X,X,X,X,O,X,O,서울특별시 성북구 동소문로10길 2606
자다 한성대_성대점,여,9.9,"980,000","490,000",1,O,빌라,4,2,1,4,122,37,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,X,O,O,O,O,X,X,X,X,X,X,O,X,O,서울특별시 성북구 동소문로10길 2606
자다 한성대_성대점,여,13.2,"1,000,000","500,000",1,O,빌라,4,2,1,4,122,37,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,X,O,O,O,O,X,X,X,X,X,X,O,X,O,서울특별시 성북구 동소문로10길 2606
포도 쉐어하우스 신논현점,남,6.6,"900,000","430,000",1,X,빌라,3,1,,,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 강남구 봉은사로13길 22
포도 쉐어하우스 신논현점,남,6.6,"900,000","430,000",1,X,빌라,3,1,,,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 강남구 봉은사로13길 22
포도 쉐어하우스 신논현점,남,10.2,"700,000","310,000",2,X,빌라,3,1,,,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 강남구 봉은사로13길 22
플레몬 쉐어하우스 16호점 (합정동),여,13.2,"500,000","470,000",1,O,빌라,3,1,3,3,34,10,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 마포구 성지3길 20
플레몬 쉐어하우스 16호점 (합정동),여,9.9,"500,000","340,000",1,X,빌라,3,1,3,3,34,10,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 마포구 성지3길 20
플레몬 쉐어하우스 16호점 (합정동),여,9.9,"500,000","290,000",1,O,빌라,3,1,3,3,34,10,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 마포구 성지3길 20
동거동락 5호 서울역점,여,10.3,"1,140,000","540,000",1,X,빌라,4,3,1,5,88.4,27,개별난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,O,X,X,X,X,X,X,O,X,X,서울특별시 용산구 후암로34가길 25
동거동락 5호 서울역점,여,9.1,"1,040,000","520,000",1,X,빌라,4,3,1,5,88.4,27,개별난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,O,X,X,X,X,X,X,O,X,X,서울특별시 용산구 후암로34가길 25
동거동락 5호 서울역점,여,13.3,"920,000","430,000",1,O,빌라,4,3,1,5,88.4,27,개별난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,O,X,X,X,X,X,X,O,X,X,서울특별시 용산구 후암로34가길 25
동거동락 5호 서울역점,여,10.5,"1,120,000","530,000",1,O,빌라,4,3,1,5,88.4,27,개별난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,O,X,X,X,X,X,X,O,X,X,서울특별시 용산구 후암로34가길 25
루나스테이 쉐어하우스 경희대점,여,8.26,"1,000,000","500,000",1,O,아파트,3,1,12,1,102,31,개별난방,있음,가능,불가능,불가능,O,O,O,X,O,X,O,O,O,O,X,O,X,X,X,O,O,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울 동대문구 이문로1길 21
루나스테이 쉐어하우스 경희대점,여,16.5,"1,000,000","430,000",2,O,아파트,3,1,12,1,102,31,개별난방,있음,가능,불가능,불가능,O,O,O,X,O,X,O,O,O,O,X,O,X,X,X,O,O,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울 동대문구 이문로1길 21
루나스테이 쉐어하우스 경희대점,여,13.2,"1,000,000","400,000",2,O,아파트,3,1,12,1,102,31,개별난방,있음,가능,불가능,불가능,O,O,O,X,O,X,O,O,O,O,X,O,X,X,X,O,O,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울 동대문구 이문로1길 21
동네친구 8호점,여,13.2,"860,000","430,000",2,X,빌라,3,2,,,78,24,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 광나루로14길 3605
동네친구 8호점,여,13.2,"760,000","380,000",2,X,빌라,3,2,,,78,24,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 광나루로14길 3605
동네친구 8호점,여,16.5,"720,000","360,000",3,X,빌라,3,2,,,78,24,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 광나루로14길 3605
인타운 하우스 인천대점(도원역),여,12.89,"1,000,000","300,000",1,X,빌라,10,1,,,238,72,중앙난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,X,O,O,O,O,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,인천광역시 동구 송림동 77번지
인타운 하우스 인천대점(도원역),여,14.21,"1,000,000","350,000",1,X,빌라,10,1,,,238,72,중앙난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,X,O,O,O,O,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,인천광역시 동구 송림동 77번지
인타운 하우스 인천대점(도원역),여,12.56,"1,000,000","300,000",1,X,빌라,10,1,,,238,72,중앙난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,X,O,O,O,O,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,인천광역시 동구 송림동 77번지
인타운 하우스 인천대점(도원역),여,13.22,"1,000,000","350,000",1,X,빌라,10,1,,,238,72,중앙난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,X,O,O,O,O,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,인천광역시 동구 송림동 77번지
인타운 하우스 인천대점(도원역),여,13.55,"1,000,000","350,000",1,X,빌라,10,1,,,238,72,중앙난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,X,O,O,O,O,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,인천광역시 동구 송림동 77번지
인타운 하우스 인천대점(도원역),여,12.89,"1,000,000","300,000",1,X,빌라,10,1,,,238,72,중앙난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,X,O,O,O,O,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,인천광역시 동구 송림동 77번지
인타운 하우스 인천대점(도원역),여,14.21,"1,000,000","350,000",1,X,빌라,10,1,,,238,72,중앙난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,X,O,O,O,O,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,인천광역시 동구 송림동 77번지
인타운 하우스 인천대점(도원역),여,12.6,"1,000,000","300,000",1,X,빌라,10,1,,,238,72,중앙난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,X,O,O,O,O,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,인천광역시 동구 송림동 77번지
인타운 하우스 인천대점(도원역),여,13.22,"1,000,000","350,000",1,X,빌라,10,1,,,238,72,중앙난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,X,O,O,O,O,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,인천광역시 동구 송림동 77번지
인타운 하우스 인천대점(도원역),여,13.6,"1,000,000","350,000",1,X,빌라,10,1,,,238,72,중앙난방,없음,가능,불가능,불가능,O,O,O,X,O,O,O,X,O,O,O,O,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,인천광역시 동구 송림동 77번지
쉐어하우스 봄 주안 1호점,여,7.3,"840,000","370,000",1,X,오피스텔,3,2,4,14,77.47,23,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,X,X,O,O,O,O,O,O,X,O,O,O,X,O,O,O,O,X,X,X,X,X,X,O,O,O,인천광역시 미추홀구 주안동 15050번지
쉐어하우스 봄 주안 1호점,여,9.7,"760,000","330,000",2,X,오피스텔,3,2,4,14,77.47,23,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,X,X,O,O,O,O,O,O,X,O,O,O,X,O,O,O,O,X,X,X,X,X,X,O,O,O,인천광역시 미추홀구 주안동 15050번지
쉐어하우스 봄 주안 1호점,여,11.6,"640,000","270,000",3,X,오피스텔,3,2,4,14,77.47,23,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,X,X,O,O,O,O,O,O,X,O,O,O,X,O,O,O,O,X,X,X,X,X,X,O,O,O,인천광역시 미추홀구 주안동 15050번지
폼폼 쉐어하우스 망원점,여,10,"800,000","400,000",2,X,빌라,3,1,2,5,54,16,개별난방,없음,,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,X,O,X,X,O,X,O,X,X,X,X,X,O,X,X,서울 마포구 망원로7길 31015
폼폼 쉐어하우스 망원점,여,9,"1,000,000","500,000",1,X,빌라,3,1,2,5,54,16,개별난방,없음,,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,X,O,X,X,O,X,O,X,X,X,X,X,O,X,X,서울 마포구 망원로7길 31015
폼폼 쉐어하우스 망원점,여,9,"1,000,000","500,000",1,X,빌라,3,1,2,5,54,16,개별난방,없음,,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,X,O,X,X,O,X,O,X,X,X,X,X,O,X,X,서울 마포구 망원로7길 31015
플레몬 쉐어하우스 14호점 (용두동),여,13.2,"300,000","520,000",1,X,아파트,3,2,10,2,82,25,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,X,O,O,O,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 청계천로 471
플레몬 쉐어하우스 14호점 (용두동),여,16.5,"300,000","350,000",2,X,아파트,3,2,10,2,82,25,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,X,O,O,O,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 청계천로 471
플레몬 쉐어하우스 14호점 (용두동),여,19.83,"300,000","300,000",3,X,아파트,3,2,10,2,82,25,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,X,O,O,O,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 청계천로 471
아띠 쉐어빌리지 단짠하우스 성신여대점,여,16,"500,000","480,000",1,X,빌라,3,1,,,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 보문로30가길 1704
아띠 쉐어빌리지 단짠하우스 성신여대점,여,16,"1,000,000","480,000",1,O,빌라,3,1,,,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 보문로30가길 1704
아띠 쉐어빌리지 단짠하우스 성신여대점,여,18,"500,000","360,000",2,O,빌라,3,1,,,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 보문로30가길 1704
홈스케치 고려대점,무,9,"900,000","450,000",1,O,빌라,4,2,4,4,105,32,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 동대문구 경동시장로 61
홈스케치 고려대점,무,13,"760,000","380,000",2,O,빌라,4,2,4,4,105,32,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 동대문구 경동시장로 61
홈스케치 고려대점,무,9,"900,000","450,000",1,O,빌라,4,2,4,4,105,32,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 동대문구 경동시장로 61
홈스케치 고려대점,남,9,"660,000","330,000",2,O,빌라,4,2,4,4,105,32,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 동대문구 경동시장로 61
함께꿈꾸는마을 강남대청,여,8,"660,000","330,000",3,O,단독주택,3,2,1,2,,,개별난방,없음,불가능,불가능,불가능,O,X,O,X,O,X,O,X,O,O,O,O,X,X,X,X,X,O,X,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 강남구 개포로118길 3008
함께꿈꾸는마을 강남대청,여,5,"1,100,000","550,000",1,O,단독주택,3,2,1,2,,,개별난방,없음,불가능,불가능,불가능,O,X,O,X,O,X,O,X,O,O,O,O,X,X,X,X,X,O,X,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 강남구 개포로118길 3008
함께꿈꾸는마을 강남대청,여,5,"1,100,000","550,000",1,X,단독주택,3,2,1,2,,,개별난방,없음,불가능,불가능,불가능,O,X,O,X,O,X,O,X,O,O,O,O,X,X,X,X,X,O,X,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 강남구 개포로118길 3008
홈스케치 외대2호점,무,7,"900,000","450,000",1,O,빌라,2,1,3,4,90,27,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 동대문구 외대역동로27길 71
홈스케치 외대2호점,무,8,"700,000","350,000",2,X,빌라,2,1,3,4,90,27,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 동대문구 외대역동로27길 71
스테이영 쉐어하우스 서울대입구점,여,10,"1,000,000","550,000",1,O,아파트,3,2,11,1,138,42,개별난방,있음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,O,O,O,X,O,X,X,O,X,O,O,O,X,O,X,O,O,X,서울 관악구 남부순환로 1811
스테이영 쉐어하우스 서울대입구점,여,15,"500,000","390,000",2,O,아파트,3,2,11,1,138,42,개별난방,있음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,O,O,O,X,O,X,X,O,X,O,O,O,X,O,X,O,O,X,서울 관악구 남부순환로 1811
스테이영 쉐어하우스 서울대입구점,여,,"400,000","320,000",3,X,아파트,3,2,11,1,138,42,개별난방,있음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,O,O,O,X,O,X,X,O,X,O,O,O,X,O,X,O,O,X,서울 관악구 남부순환로 1811
마주봄 쉐어하우스 합정4호점,여,15,"1,000,000","370,000",1,O,빌라,4,2,1,4,194,59,개별난방,없음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,O,X,X,X,X,서울특별시 마포구 월드컵로7길 65
마주봄 쉐어하우스 합정4호점,여,23,"1,000,000","450,000",1,O,빌라,4,2,1,4,194,59,개별난방,없음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,O,X,X,X,X,서울특별시 마포구 월드컵로7길 65
마주봄 쉐어하우스 합정4호점,여,23,"1,000,000","450,000",1,O,빌라,4,2,1,4,194,59,개별난방,없음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,O,X,X,X,X,서울특별시 마포구 월드컵로7길 65
마주봄 쉐어하우스 합정4호점,여,32,"1,000,000","500,000",1,X,빌라,4,2,1,4,194,59,개별난방,없음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,O,X,X,X,X,서울특별시 마포구 월드컵로7길 65
별빛하우스 201 증산동점,여,13.2,"800,000","400,000",1,X,빌라,2,1,2,3,66,20,개별난방,없음,불가능,불가능,불가능,O,O,O,O,X,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 은평구 증산로13길 2802
별빛하우스 201 증산동점,여,13.2,"800,000","350,000",1,O,빌라,2,1,2,3,66,20,개별난방,없음,불가능,불가능,불가능,O,O,O,O,X,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 은평구 증산로13길 2802
홈트리 신도림점,무,,"600,000","370,000",1,X,빌라,3,1,,,,,알수없음,알수없음,불가능,불가능,불가능,O,O,O,O,X,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 구로구 구로동로41길 15
홈트리 신도림점,남,,"600,000","350,000",2,X,빌라,3,1,,,,,알수없음,알수없음,불가능,불가능,불가능,O,O,O,O,X,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 구로구 구로동로41길 15
홈트리 신도림점,여,,"600,000","330,000",2,X,빌라,3,1,,,,,알수없음,알수없음,불가능,불가능,불가능,O,O,O,O,X,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 구로구 구로동로41길 15
우주 23호점,여,8,"920,000","460,000",2,X,아파트,3,2,,,84.96,26,개별난방,있음,가능,불가능,불가능,X,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 마포구 합정동 46107번지
우주 23호점,여,8,"1,060,000","530,000",1,X,아파트,3,2,,,84.96,26,개별난방,있음,가능,불가능,불가능,X,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 마포구 합정동 46107번지
우주 23호점,여,11,"700,000","350,000",4,X,아파트,3,2,,,84.96,26,개별난방,있음,가능,불가능,불가능,X,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 마포구 합정동 46107번지
플레몬 쉐어하우스 21호점 (연남동),여,9.9,"500,000","500,000",1,O,빌라,2,1,2,4,60,18,개별난방,없음,불가능,불가능,불가능,X,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 마포구 동교로50길 24
플레몬 쉐어하우스 21호점 (연남동),여,13.2,"500,000","520,000",1,O,빌라,2,1,2,4,60,18,개별난방,없음,불가능,불가능,불가능,X,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 마포구 동교로50길 24
동네친구 2호점,여,,"760,000","380,000",2,X,빌라,3,1,4,4,83,25,개별난방,없음,가능,불가능,불가능,O,O,X,O,O,O,O,O,O,O,O,O,O,X,X,O,X,O,O,X,O,O,X,X,X,O,X,X,O,X,O,서울특별시 광진구 능동로16길 48
동네친구 2호점,여,,"760,000","380,000",2,X,빌라,3,1,4,4,83,25,개별난방,없음,가능,불가능,불가능,O,O,X,O,O,O,O,O,O,O,O,O,O,X,X,O,X,O,O,X,O,O,X,X,X,O,X,X,O,X,O,서울특별시 광진구 능동로16길 48
동네친구 2호점,여,,"700,000","350,000",2,X,빌라,3,1,4,4,83,25,개별난방,없음,가능,불가능,불가능,O,O,X,O,O,O,O,O,O,O,O,O,O,X,X,O,X,O,O,X,O,O,X,X,X,O,X,X,O,X,O,서울특별시 광진구 능동로16길 48
팸하우스 매봉 2호점,여,,"1,000,000","330,000",2,X,단독주택,3,2,3,3,95,29,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 강남구 논현로38길 3803
팸하우스 매봉 2호점,여,,"1,000,000","330,000",2,X,단독주택,3,2,3,3,95,29,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 강남구 논현로38길 3803
팸하우스 매봉 2호점,여,,"1,000,000","330,000",2,X,단독주택,3,2,3,3,95,29,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 강남구 논현로38길 3803
쉐어필링스 서울대입구역점,남,5,"2,000,000","520,000",1,X,빌라,3,1,,,66,20,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 관악구 남부순환로216길 24
쉐어필링스 서울대입구역점,남,4,"2,000,000","480,000",1,X,빌라,3,1,,,66,20,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 관악구 남부순환로216길 24
쉐어필링스 서울대입구역점,남,7,"1,000,000","300,000",2,X,빌라,3,1,,,66,20,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 관악구 남부순환로216길 24
자몽 셰어하우스 연신내점,여,9.51,"3,000,000","295,000",1,X,기타,28,8,3,4,476,144,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,X,X,X,O,O,O,X,X,X,O,X,X,O,X,X,서울특별시 은평구 통일로 915
자몽 셰어하우스 연신내점,여,6.8,"3,000,000","280,000",1,X,기타,28,8,3,4,476,144,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,X,X,X,O,O,O,X,X,X,O,X,X,O,X,X,서울특별시 은평구 통일로 915
자몽 셰어하우스 연신내점,여,6.8,"3,000,000","280,000",1,X,기타,28,8,3,4,476,144,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,X,X,X,O,O,O,X,X,X,O,X,X,O,X,X,서울특별시 은평구 통일로 915
자몽 셰어하우스 연신내점,여,6.8,"3,000,000","280,000",1,X,기타,28,8,3,4,476,144,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,X,X,X,O,O,O,X,X,X,O,X,X,O,X,X,서울특별시 은평구 통일로 915
