매물명,성별전용,면적,보증금,월세,인실,만실,건물형태,방,화장실,층,전체면적,난방방식,승강기,주차,반려동물,흡연,조리도구,식기류,전자레인지,전기포트,에어컨,정수기,세탁기,식탁,청소기,신발장,냉장고,와이파이,커피포트,수납함,청소서비스,의자,분리수거함,가스레인지,토스터,TV,소파,다리미,커튼,소독,전신거울,빨래건조대,옷장,테라스,밥솥,스탠드,건조기,도로명주소
하우스로그 안암5호점,여성전용,15㎡,70만원,35만원,2인실,X,빌라,3개,1개,1층,59㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,O,서울 성북구 고려대로1길 72
복덕방 역삼2호점- 강남역,여성전용,13㎡,47만원,47만원,1인실,X,기타,3개,1개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,O,X,X,O,X,X,X,O,X,X,O,X,X,서울특별시 강남구 강남대로84길 24-8
복덕방 역삼2호점- 강남역,여성전용,15㎡,47만원,47만원,1인실,X,기타,3개,1개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,O,X,X,O,X,X,X,O,X,X,O,X,X,서울특별시 강남구 강남대로84길 24-8
복덕방 역삼2호점- 강남역,여성전용,20㎡,32만원,32만원,2인실,X,기타,3개,1개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,O,X,X,O,X,X,X,O,X,X,O,X,X,서울특별시 강남구 강남대로84길 24-8
슬리퍼 쉐어하우스 숭실점,여성전용,5.95㎡,104만원,47만원,1인실,X,빌라,3개,1개,,79.33㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 동작구 상도로37길 51
슬리퍼 쉐어하우스 숭실점,여성전용,13.2㎡,86만원,38만원,2인실,X,빌라,3개,1개,,79.33㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 동작구 상도로37길 51
슬리퍼 쉐어하우스 숭실점,여성전용,19.83㎡,80만원,35만원,2인실,X,빌라,3개,1개,,79.33㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 동작구 상도로37길 51
달램쉐어하우스 신논현역점,남성전용,9.2㎡,50만원,25만원,2인실,O,빌라,2개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 서초구 사평대로53길 77
달램쉐어하우스 신논현역점,남성전용,20㎡,50만원,39만원,1인실,X,빌라,2개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 서초구 사평대로53길 77
나인 홍대점,여성전용,9㎡,100만원,55만원,1인실,X,빌라,3개,1개,,,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,X,X,O,O,X,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 마포구 와우산로26길 24
나인 홍대점,여성전용,15㎡,100만원,38만원,2인실,X,빌라,3개,1개,,,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,X,X,O,O,X,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 마포구 와우산로26길 24
나인 홍대점,여성전용,6㎡,100만원,40만원,1인실,X,빌라,3개,1개,,,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,X,X,O,O,X,X,X,O,X,O,O,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 마포구 와우산로26길 24
홈스케치 합정3호점,성별무관,10㎡,96만원,48만원,1인실,O,빌라,4개,1개,1층,100㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 월드컵로5길 33-22
홈스케치 합정3호점,성별무관,10㎡,96만원,48만원,1인실,O,빌라,4개,1개,1층,100㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 월드컵로5길 33-22
홈스케치 합정3호점,성별무관,8㎡,90만원,45만원,1인실,X,빌라,4개,1개,1층,100㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 월드컵로5길 33-22
홈스케치 합정3호점,성별무관,6㎡,70만원,35만원,1인실,X,빌라,4개,1개,1층,100㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 월드컵로5길 33-22
쉐어하우스 까사 사당역 2호점,여성전용,9㎡,100만원,50만원,1인실,X,빌라,4개,2개,,,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 동작구 남부순환로271길 58
쉐어하우스 까사 사당역 2호점,여성전용,15㎡,100만원,44만원,2인실,X,빌라,4개,2개,,,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 동작구 남부순환로271길 58
쉐어하우스 까사 사당역 2호점,여성전용,7㎡,100만원,37만원,2인실,X,빌라,4개,2개,,,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 동작구 남부순환로271길 58
쉐어하우스 까사 사당역 2호점,여성전용,6㎡,100만원,47만원,1인실,X,빌라,4개,2개,,,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 동작구 남부순환로271길 58
일가 쉐어하우스 망원일가,여성전용,8.8㎡,153만원,51만원,1인실,X,빌라,3개,1개,3층,70㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,X,O,O,X,O,O,O,O,O,X,X,X,X,O,O,O,X,O,X,X,X,O,X,X,X,X,X,서울특별시 마포구 포은로 87
일가 쉐어하우스 망원일가,여성전용,13.2㎡,100만원,39만원,2인실,X,빌라,3개,1개,3층,70㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,X,O,O,X,O,O,O,O,O,X,X,X,X,O,O,O,X,O,X,X,X,O,X,X,X,X,X,서울특별시 마포구 포은로 87
일가 쉐어하우스 망원일가,여성전용,12㎡,100만원,35만원,2인실,X,빌라,3개,1개,3층,70㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,X,O,O,X,O,O,O,O,O,X,X,X,X,O,O,O,X,O,X,X,X,O,X,X,X,X,X,서울특별시 마포구 포은로 87
아띠 쉐어빌리지 단짠하우스 성신여대점,여성전용,16㎡,50만원,48만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 보문로30가길 17-4
아띠 쉐어빌리지 단짠하우스 성신여대점,여성전용,16㎡,100만원,48만원,1인실,O,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 보문로30가길 17-4
아띠 쉐어빌리지 단짠하우스 성신여대점,여성전용,18㎡,50만원,36만원,2인실,O,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 보문로30가길 17-4
루나스테이 쉐어하우스 경희대점,여성전용,8.26㎡,100만원,50만원,1인실,O,아파트,3개,1개,12층,102㎡,개별난방,있음,가능,불가능,불가능,O,O,O,X,O,X,O,O,O,O,X,O,X,X,X,O,O,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울 동대문구 이문로1길 21
루나스테이 쉐어하우스 경희대점,여성전용,16.5㎡,100만원,43만원,2인실,O,아파트,3개,1개,12층,102㎡,개별난방,있음,가능,불가능,불가능,O,O,O,X,O,X,O,O,O,O,X,O,X,X,X,O,O,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울 동대문구 이문로1길 21
루나스테이 쉐어하우스 경희대점,여성전용,13.2㎡,100만원,40만원,2인실,O,아파트,3개,1개,12층,102㎡,개별난방,있음,가능,불가능,불가능,O,O,O,X,O,X,O,O,O,O,X,O,X,X,X,O,O,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울 동대문구 이문로1길 21
율 하우스 서울대입구역점,여성전용,,108만원,54만원,1인실,X,아파트,4개,2개,10층,117.1㎡,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울 관악구 남부순환로 1811
율 하우스 서울대입구역점,여성전용,,104만원,52만원,1인실,X,아파트,4개,2개,10층,117.1㎡,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울 관악구 남부순환로 1811
율 하우스 서울대입구역점,여성전용,,86만원,43만원,2인실,X,아파트,4개,2개,10층,117.1㎡,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울 관악구 남부순환로 1811
율 하우스 서울대입구역점,여성전용,,72만원,36만원,3인실,X,아파트,4개,2개,10층,117.1㎡,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울 관악구 남부순환로 1811
하늘 월곡역점,여성전용,12.2㎡,50만원,45만원,1인실,X,아파트,3개,2개,,109㎡,개별난방,있음,가능,,,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 화랑로11길 26
하늘 월곡역점,여성전용,15.5㎡,50만원,35만원,2인실,X,아파트,3개,2개,,109㎡,개별난방,있음,가능,,,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 화랑로11길 26
하늘 월곡역점,여성전용,18.8㎡,50만원,28만원,3인실,X,아파트,3개,2개,,109㎡,개별난방,있음,가능,,,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 성북구 화랑로11길 26
젤리 쉐어하우스 망원점,여성전용,10㎡,600만원,29만원,2인실,X,빌라,3개,1개,,,개별난방,없음,불가능,가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 망원로4길 8
젤리 쉐어하우스 망원점,여성전용,6㎡,600만원,39만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 망원로4길 8
젤리 쉐어하우스 망원점,여성전용,7㎡,600만원,41만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 망원로4길 8
양드레하우스 신논현2호점,여성전용,7㎡,100만원,53만원,1인실,X,기타,3개,1개,3층,66㎡,알수없음,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,X,X,X,O,X,O,서울 서초구 강남대로79길 36
양드레하우스 신논현2호점,여성전용,7㎡,100만원,53만원,1인실,O,기타,3개,1개,3층,66㎡,알수없음,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,X,X,X,O,X,O,서울 서초구 강남대로79길 36
양드레하우스 신논현2호점,여성전용,12㎡,100만원,43만원,2인실,O,기타,3개,1개,3층,66㎡,알수없음,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,X,X,X,O,X,O,서울 서초구 강남대로79길 36
쉐어하우스 고리 광운대점,여성전용,13㎡,80만원,40만원,1인실,X,기타,3개,1개,1층,79㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,O,X,O,X,O,X,X,O,X,X,서울 노원구 광운로13길 7
쉐어하우스 고리 광운대점,여성전용,12㎡,64만원,32만원,2인실,X,기타,3개,1개,1층,79㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,O,X,O,X,O,X,X,O,X,X,서울 노원구 광운로13길 7
쉐어하우스 고리 광운대점,여성전용,11㎡,84만원,40만원,1인실,X,기타,3개,1개,1층,79㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,O,X,O,X,O,X,X,O,X,X,서울 노원구 광운로13길 7
짱가 신림 2호점,여성전용,6.3㎡,64만원,32만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,X,X,O,X,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 관악구 난곡로43길 6
짱가 신림 2호점,여성전용,6.8㎡,68만원,34만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,X,X,O,X,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 관악구 난곡로43길 6
짱가 신림 2호점,여성전용,13㎡,60만원,30만원,2인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,X,X,O,X,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 관악구 난곡로43길 6
하루 쉐어하우스 신촌점,여성전용,1㎡,35만원,35만원,2인실,O,빌라,4개,2개,,97㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 서대문구 신촌로7안길 21-1
하루 쉐어하우스 신촌점,여성전용,1㎡,50만원,50만원,1인실,X,빌라,4개,2개,,97㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 서대문구 신촌로7안길 21-1
하루 쉐어하우스 신촌점,여성전용,1㎡,48만원,48만원,1인실,O,빌라,4개,2개,,97㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 서대문구 신촌로7안길 21-1
하루 쉐어하우스 신촌점,여성전용,1㎡,45만원,45만원,1인실,X,빌라,4개,2개,,97㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 서대문구 신촌로7안길 21-1
자다 한성대_성대점,여성전용,21.8㎡,60만원,30만원,3인실,O,빌라,4개,2개,1층,122㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,X,O,O,O,O,X,X,X,X,X,X,O,X,O,서울특별시 성북구 동소문로10길 26-6
자다 한성대_성대점,여성전용,13.2㎡,64만원,32만원,2인실,O,빌라,4개,2개,1층,122㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,X,O,O,O,O,X,X,X,X,X,X,O,X,O,서울특별시 성북구 동소문로10길 26-6
자다 한성대_성대점,여성전용,9.9㎡,98만원,49만원,1인실,O,빌라,4개,2개,1층,122㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,X,O,O,O,O,X,X,X,X,X,X,O,X,O,서울특별시 성북구 동소문로10길 26-6
자다 한성대_성대점,여성전용,13.2㎡,100만원,50만원,1인실,O,빌라,4개,2개,1층,122㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,X,O,O,O,O,X,X,X,X,X,X,O,X,O,서울특별시 성북구 동소문로10길 26-6
쉐어하우스 잎 부천역점,성별무관,,70만원,35만원,1인실,X,빌라,4개,2개,4층,100㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,X,X,X,X,X,O,O,X,경기 부천시 부천로65번길 52
쉐어하우스 잎 부천역점,성별무관,,70만원,35만원,1인실,X,빌라,4개,2개,4층,100㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,X,X,X,X,X,O,O,X,경기 부천시 부천로65번길 52
쉐어하우스 잎 부천역점,성별무관,,70만원,35만원,1인실,X,빌라,4개,2개,4층,100㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,X,X,X,X,X,O,O,X,경기 부천시 부천로65번길 52
쉐어하우스 잎 부천역점,성별무관,,70만원,28만원,2인실,O,빌라,4개,2개,4층,100㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,X,X,X,X,X,O,O,X,경기 부천시 부천로65번길 52
바다 외대 앞 집,여성전용,16㎡,72만원,36만원,3인실,O,아파트,4개,2개,,,개별난방,있음,불가능,불가능,불가능,O,O,X,O,O,X,O,O,X,X,O,O,X,X,X,O,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 한천로58길 47
바다 외대 앞 집,여성전용,11㎡,72만원,36만원,2인실,X,아파트,4개,2개,,,개별난방,있음,불가능,불가능,불가능,O,O,X,O,O,X,O,O,X,X,O,O,X,X,X,O,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 한천로58길 47
바다 외대 앞 집,여성전용,12.8㎡,76만원,38만원,2인실,X,아파트,4개,2개,,,개별난방,있음,불가능,불가능,불가능,O,O,X,O,O,X,O,O,X,X,O,O,X,X,X,O,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 한천로58길 47
바다 외대 앞 집,여성전용,10.3㎡,92만원,46만원,1인실,X,아파트,4개,2개,,,개별난방,있음,불가능,불가능,불가능,O,O,X,O,O,X,O,O,X,X,O,O,X,X,X,O,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 동대문구 한천로58길 47
홈스케치 이태원2호점,성별무관,8㎡,96만원,48만원,1인실,O,빌라,3개,1개,1층,80㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 용산구 회나무로26길 36
홈스케치 이태원2호점,성별무관,7㎡,90만원,45만원,1인실,X,빌라,3개,1개,1층,80㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 용산구 회나무로26길 36
홈스케치 이태원2호점,성별무관,9㎡,76만원,38만원,2인실,O,빌라,3개,1개,1층,80㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 용산구 회나무로26길 36
낭만 양천향교역점,남성전용,16.5㎡,114만원,38만원,1인실,X,빌라,8개,4개,1층,115㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,X,O,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,서울특별시 강서구 양천로51길 25
낭만 양천향교역점,남성전용,16.5㎡,120만원,40만원,1인실,X,빌라,8개,4개,1층,115㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,X,O,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,서울특별시 강서구 양천로51길 25
낭만 양천향교역점,여성전용,6.6㎡,150만원,50만원,1인실,X,빌라,8개,4개,1층,115㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,X,O,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,서울특별시 강서구 양천로51길 25
낭만 양천향교역점,여성전용,6.6㎡,150만원,50만원,1인실,X,빌라,8개,4개,1층,115㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,X,O,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,서울특별시 강서구 양천로51길 25
낭만 양천향교역점,여성전용,13.2㎡,120만원,40만원,2인실,X,빌라,8개,4개,1층,115㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,X,O,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,서울특별시 강서구 양천로51길 25
낭만 양천향교역점,여성전용,6.6㎡,150만원,60만원,1인실,X,빌라,8개,4개,1층,115㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,X,O,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,서울특별시 강서구 양천로51길 25
낭만 양천향교역점,여성전용,6.6㎡,150만원,50만원,1인실,X,빌라,8개,4개,1층,115㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,X,O,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,서울특별시 강서구 양천로51길 25
낭만 양천향교역점,여성전용,13.2㎡,120만원,40만원,2인실,X,빌라,8개,4개,1층,115㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,X,O,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,서울특별시 강서구 양천로51길 25
모니카 하우스 광진1호점,여성전용,8㎡,100만원,53만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 광진구 뚝섬로23가길 34
모니카 하우스 광진1호점,여성전용,5.3㎡,100만원,44만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 광진구 뚝섬로23가길 34
모니카 하우스 광진1호점,여성전용,11.7㎡,80만원,37만원,2인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 광진구 뚝섬로23가길 34
